PayAmt,ElapsedDays,AvgPay,NumPays,Day,Month,Year,Weekday
498.0,5804,697.9666666666667,30,20,5,2014,1
319.0,5804,523.1866666666666,30,20,5,2014,1
657.0,5804,422.7090909090909,55,20,5,2014,1
147.0,5804,345.1636363636364,22,20,5,2014,1
314.0,5804,382.2352941176471,17,20,5,2014,1
201.0,5804,261.6763157894737,19,20,5,2014,1
39.0,5804,238.80155555555555,45,20,5,2014,1
338.0,5804,233.8823529411765,17,20,5,2014,1
207.2,5804,260.0303921568627,51,20,5,2014,1
497.28,5804,261.68793103448274,29,20,5,2014,1
176.6,5804,214.6377777777778,18,20,5,2014,1
79.0,5805,263.1963043478261,92,21,5,2014,2
47.0,5805,263.1963043478261,92,21,5,2014,2
201.0,5805,216.4807920792079,101,21,5,2014,2
150.0,5805,195.27027027027023,37,21,5,2014,2
78.0,5805,203.4847,100,21,5,2014,2
274.0,5805,204.17315789473685,38,21,5,2014,2
93.0,5805,216.065,20,21,5,2014,2
186.0,5805,653.38,25,21,5,2014,2
156.0,5805,200.2578947368421,19,21,5,2014,2
326.2,5805,314.3137931034483,29,21,5,2014,2
44.4,5805,252.0071428571429,28,21,5,2014,2
1111.0,5805,531.8732142857143,56,21,5,2014,2
268.0,5805,300.1262295081968,61,21,5,2014,2
229.0,5806,285.51238095238097,63,22,5,2014,3
415.85,5806,252.58,10,22,5,2014,3
320.0,5806,407.741935483871,31,22,5,2014,3
480.45,5806,318.16265060240966,83,22,5,2014,3
365.75,5806,214.37142857142857,14,22,5,2014,3
146.0,5811,205.1153846153846,39,27,5,2014,1
315.0,5811,298.90075757575755,66,27,5,2014,1
316.0,5811,319.4947368421052,19,27,5,2014,1
326.8,5811,263.85,4,27,5,2014,1
273.0,5811,288.6059701492537,67,27,5,2014,1
467.5,5811,301.4463157894737,38,27,5,2014,1
151.0,5811,318.62068965517244,29,27,5,2014,1
1041.0,5811,416.9515625,64,27,5,2014,1
299.0,5811,348.5,6,27,5,2014,1
259.0,5812,230.12600000000003,20,28,5,2014,2
483.0,5812,296.4222222222222,9,28,5,2014,2
74.2,5812,175.1,12,28,5,2014,2
780.0,5812,637.0,10,28,5,2014,2
68.3,5812,68.3,1,28,5,2014,2
104.6,5812,197.92,10,28,5,2014,2
248.85,5812,327.6125,4,28,5,2014,2
71.0,5812,227.33333333333331,3,28,5,2014,2
113.0,5812,208.02235294117648,85,28,5,2014,2
621.5,5812,313.559375,48,28,5,2014,2
221.0,5813,225.0,2,29,5,2014,3
112.0,5813,268.54714285714283,35,29,5,2014,3
103.0,5814,247.2333333333333,42,30,5,2014,4
531.0,5813,298.51613636363635,44,29,5,2014,3
270.0,5814,325.99818181818176,33,30,5,2014,4
175.2,5814,285.98157894736846,38,30,5,2014,4
301.0,5814,228.4315789473684,19,30,5,2014,4
268.0,5814,193.7615,40,30,5,2014,4
554.0,5817,587.5,2,2,6,2014,0
3489.0,5817,1025.9555555555555,9,2,6,2014,0
255.0,5817,225.03225806451613,31,2,6,2014,0
149.0,5817,385.8285714285715,14,2,6,2014,0
196.0,5817,341.3333333333333,6,2,6,2014,0
469.0,5817,309.84666666666664,90,2,6,2014,0
50.0,5817,164.83333333333334,6,2,6,2014,0
491.5,5817,397.06111111111113,18,2,6,2014,0
316.8,5813,399.6444444444445,9,29,5,2014,3
249.0,5698,478.2857142857143,35,3,2,2014,0
120.0,5818,255.4418604651163,43,3,6,2014,1
520.0,5818,254.70315789473685,57,3,6,2014,1
210.0,5818,202.9,2,3,6,2014,1
269.0,5818,320.9225806451613,31,3,6,2014,1
371.0,5818,315.01666666666665,3,3,6,2014,1
223.4,5818,339.06666666666666,3,3,6,2014,1
418.75,5818,358.325,4,3,6,2014,1
302.0,5819,288.3333333333333,3,4,6,2014,2
267.0,5818,249.14117647058825,17,3,6,2014,1
187.6,5819,229.2,3,4,6,2014,2
279.0,5819,298.3345588235294,136,4,6,2014,2
276.0,5819,298.2793220338983,59,4,6,2014,2
350.0,5819,304.4065040650407,123,4,6,2014,2
286.0,5819,269.94545454545454,11,4,6,2014,2
350.0,5819,245.93050847457627,59,4,6,2014,2
318.8,5819,206.2095238095238,42,4,6,2014,2
196.0,5819,372.6648936170213,94,4,6,2014,2
1174.5,5819,601.7916666666666,12,4,6,2014,2
38.0,5820,215.0205376344086,93,5,6,2014,3
311.5,5820,282.1415,40,5,6,2014,3
290.0,5820,280.9514285714285,35,5,6,2014,3
267.0,5820,196.66666666666663,9,5,6,2014,3
71.0,5820,180.3709677419355,62,5,6,2014,3
130.0,5820,149.06666666666666,3,5,6,2014,3
131.25,5820,435.6578947368421,38,5,6,2014,3
585.28,5820,261.68793103448274,29,5,6,2014,3
1910.0,5820,449.687037037037,54,5,6,2014,3
335.0,5821,531.8732142857143,56,6,6,2014,4
192.0,5821,226.82142857142856,21,6,6,2014,4
176.0,5824,92.0,4,9,6,2014,0
142.3,5824,229.73684210526315,19,9,6,2014,0
120.0,5824,290.412,25,9,6,2014,0
224.0,5824,197.1538461538462,13,9,6,2014,0
314.0,5824,268.15684210526314,38,9,6,2014,0
602.0,5784,307.7,20,30,4,2014,2
211.0,5824,355.62105263157895,38,9,6,2014,0
198.0,5824,256.3535714285714,28,9,6,2014,0
343.0,5825,251.55,4,10,6,2014,1
214.0,5825,333.3,6,10,6,2014,1
202.0,5825,300.1262295081968,61,10,6,2014,1
131.0,5825,423.9333333333333,15,10,6,2014,1
1273.0,5825,523.0365853658536,41,10,6,2014,1
61.0,5826,245.18,30,11,6,2014,2
333.0,5826,307.7076923076923,26,11,6,2014,2
488.7,5826,326.625,4,11,6,2014,2
633.7,5826,302.88571428571424,7,11,6,2014,2
65.0,5826,191.28846153846155,13,11,6,2014,2
120.0,5826,239.7478260869565,23,11,6,2014,2
224.5,5826,249.1,25,11,6,2014,2
61.0,5826,238.80155555555555,45,11,6,2014,2
78.5,5826,178.3,21,11,6,2014,2
519.75,5826,358.325,4,11,6,2014,2
30.0,5826,234.303417721519,79,11,6,2014,2
173.0,5826,297.0,7,11,6,2014,2
306.0,5826,404.8235294117647,34,11,6,2014,2
244.0,5826,436.56666666666666,30,11,6,2014,2
238.0,5827,304.4065040650407,123,12,6,2014,3
185.0,5827,232.0,2,12,6,2014,3
346.58,5827,264.3377777777778,18,12,6,2014,3
471.75,5803,312.15333333333336,15,19,5,2014,0
250.0,5827,241.125,40,12,6,2014,3
30.2,5827,30.2,1,12,6,2014,3
223.5,5827,283.12666666666667,30,12,6,2014,3
457.0,5827,263.31578947368416,19,12,6,2014,3
274.0,5828,274.0,1,13,6,2014,4
496.0,5828,307.105,40,13,6,2014,4
376.0,5828,509.8428571428572,70,13,6,2014,4
149.6,5828,149.6,1,13,6,2014,4
107.0,5828,107.0,1,13,6,2014,4
411.6,5828,305.65000000000003,3,13,6,2014,4
77.8,5828,284.91242424242427,66,13,6,2014,4
105.0,5831,497.6254166666666,48,16,6,2014,0
101.2,5831,261.956,25,16,6,2014,0
51.0,5831,230.016,25,16,6,2014,0
68.0,5831,164.8181818181818,11,16,6,2014,0
25.0,5831,164.8181818181818,11,16,6,2014,0
305.7,5831,220.95,6,16,6,2014,0
325.8,5831,252.99393939393937,33,16,6,2014,0
340.0,5831,259.84000000000003,5,16,6,2014,0
251.0,5831,270.18181818181824,44,16,6,2014,0
100.0,5831,168.26875,16,16,6,2014,0
408.0,5831,244.075,8,16,6,2014,0
144.4,5831,215.84583333333333,24,16,6,2014,0
416.0,5832,295.8181818181818,22,17,6,2014,1
307.0,5832,361.3083333333333,6,17,6,2014,1
301.95,5832,252.58,10,17,6,2014,1
230.0,5832,225.03225806451613,31,17,6,2014,1
132.4,5832,285.51238095238097,63,17,6,2014,1
611.8,5832,239.18076923076927,26,17,6,2014,1
321.0,5737,397.06111111111113,18,14,3,2014,4
282.0,5833,354.2,5,18,6,2014,2
171.0,5833,354.2,5,18,6,2014,2
511.0,5833,295.8181818181818,22,18,6,2014,2
288.84,5833,313.0705882352941,17,18,6,2014,2
257.96,5833,313.0705882352941,17,18,6,2014,2
65.0,5833,208.9818181818182,11,18,6,2014,2
280.0,5833,164.8181818181818,11,18,6,2014,2
591.0,5833,730.4375,16,18,6,2014,2
164.0,5833,266.992,25,18,6,2014,2
315.0,5834,238.80155555555555,45,19,6,2014,3
310.0,5834,393.4166666666667,6,19,6,2014,3
146.0,5834,251.39605263157893,76,19,6,2014,3
153.0,5834,496.6309523809524,42,19,6,2014,3
642.7,5834,365.9954385964912,57,19,6,2014,3
264.2,5834,419.5074358974359,39,19,6,2014,3
200.4,5835,345.8666666666667,15,20,6,2014,4
237.0,5835,388.36860465116274,43,20,6,2014,4
326.0,5838,266.41875,24,23,6,2014,0
51.0,5838,268.54714285714283,35,23,6,2014,0
188.0,5838,296.8,38,23,6,2014,0
328.0,5838,468.06666666666666,30,23,6,2014,0
275.0,5838,228.5,6,23,6,2014,0
395.7,5838,365.9954385964912,57,23,6,2014,0
239.0,5838,178.848275862069,29,23,6,2014,0
150.0,5838,319.4947368421052,19,23,6,2014,0
440.0,5839,435.0,4,24,6,2014,1
151.45,5839,151.45,1,24,6,2014,1
57.4,5840,225.6153846153846,13,25,6,2014,2
640.7,5813,228.96666666666664,18,29,5,2014,3
283.0,5840,203.4847,100,25,6,2014,2
110.0,5840,216.4807920792079,101,25,6,2014,2
272.0,5840,193.17142857142855,21,25,6,2014,2
191.15,5840,206.52,10,25,6,2014,2
182.0,5840,621.551724137931,58,25,6,2014,2
185.0,5841,355.4318181818182,22,26,6,2014,3
216.0,5841,188.1148148148148,27,26,6,2014,3
220.0,5841,227.94021739130437,46,26,6,2014,3
305.85,5841,284.82222222222225,18,26,6,2014,3
1204.0,5841,523.0365853658536,41,26,6,2014,3
179.0,5835,280.4117647058824,17,20,6,2014,4
292.0,5842,210.3383333333333,12,27,6,2014,4
273.0,5842,267.72222222222223,18,27,6,2014,4
177.0,5842,335.3830769230769,26,27,6,2014,4
277.0,5842,318.62068965517244,29,27,6,2014,4
124.0,5845,304.12068965517244,29,30,6,2014,0
248.4,5846,209.2,2,1,7,2014,1
338.0,5846,333.3,6,1,7,2014,1
219.8,5852,250.66666666666663,9,7,7,2014,0
215.0,5852,298.51613636363635,44,7,7,2014,0
315.0,5852,255.4418604651163,43,7,7,2014,0
360.5,5852,283.12666666666667,30,7,7,2014,0
63.6,5852,271.6644444444444,45,7,7,2014,0
208.0,5852,289.23400000000004,20,7,7,2014,0
112.0,5852,205.1153846153846,39,7,7,2014,0
266.8,5852,486.4,4,7,7,2014,0
243.0,5852,215.0205376344086,93,7,7,2014,0
262.0,5852,229.2,3,7,7,2014,0
118.0,5852,208.02235294117648,85,7,7,2014,0
124.0,5852,308.96761904761905,21,7,7,2014,0
135.0,5852,235.5763636363636,55,7,7,2014,0
310.0,5852,307.7912962962963,54,7,7,2014,0
319.0,5852,235.1354716981132,53,7,7,2014,0
354.6,5789,273.04,15,5,5,2014,0
193.0,5852,225.03225806451613,31,7,7,2014,0
619.0,5803,270.76666666666665,12,19,5,2014,0
318.8,5847,276.2236842105263,38,2,7,2014,2
156.0,5853,298.3345588235294,136,8,7,2014,1
333.0,5853,444.6,5,8,7,2014,1
397.0,5853,750.8206896551725,29,8,7,2014,1
303.0,5853,750.8206896551725,29,8,7,2014,1
146.0,5853,261.6763157894737,19,8,7,2014,1
251.0,5853,290.74864864864867,37,8,7,2014,1
304.0,5853,273.52108108108104,37,8,7,2014,1
162.0,5853,273.52108108108104,37,8,7,2014,1
144.0,5853,235.4933333333333,15,8,7,2014,1
179.0,5854,293.3984615384616,13,9,7,2014,2
474.0,5854,313.16129032258067,31,9,7,2014,2
139.6,5854,227.95555555555555,9,9,7,2014,2
228.0,5854,191.28846153846155,13,9,7,2014,2
405.0,5854,763.6666666666666,3,9,7,2014,2
229.0,5854,358.9166666666667,24,9,7,2014,2
341.0,5854,250.0,2,9,7,2014,2
333.0,5854,193.7615,40,9,7,2014,2
449.5,5855,334.20000000000005,4,10,7,2014,3
475.0,5855,242.0915,20,10,7,2014,3
386.0,5855,537.5066666666667,6,10,7,2014,3
315.0,5855,359.25,34,10,7,2014,3
368.8,5855,292.7086956521739,23,10,7,2014,3
149.0,5855,180.3709677419355,62,10,7,2014,3
258.99,5856,249.5188461538461,26,11,7,2014,4
231.4,5856,386.42794117647054,34,11,7,2014,4
288.0,5856,278.27177777777774,90,11,7,2014,4
243.0,5856,222.53333333333333,3,11,7,2014,4
371.2,5856,278.3933928571428,56,11,7,2014,4
284.5,5856,404.2052631578947,19,11,7,2014,4
222.0,5856,210.324,25,11,7,2014,4
90.0,5859,323.46578947368425,38,14,7,2014,0
298.0,5859,320.9225806451613,31,14,7,2014,0
325.0,5859,390.9006666666667,30,14,7,2014,0
269.0,5859,390.2121212121212,33,14,7,2014,0
383.0,5859,389.84375,16,14,7,2014,0
182.0,5859,261.27125,88,14,7,2014,0
338.0,5859,229.66666666666663,3,14,7,2014,0
103.2,5859,229.66666666666663,3,14,7,2014,0
568.4,5859,399.6444444444445,9,14,7,2014,0
383.66,5859,301.03611111111115,36,14,7,2014,0
323.0,5859,347.0,9,14,7,2014,0
275.0,5859,349.7394736842105,19,14,7,2014,0
175.0,5860,268.54714285714283,35,15,7,2014,1
318.0,5860,481.44444444444446,9,15,7,2014,1
224.3,5860,254.56388888888887,36,15,7,2014,1
439.0,5758,235.2,5,4,4,2014,4
1744.0,5860,449.687037037037,54,15,7,2014,1
457.0,5860,241.125,40,15,7,2014,1
65.0,5860,180.3709677419355,62,15,7,2014,1
179.0,5860,393.65625,32,15,7,2014,1
188.0,5860,238.80155555555555,45,15,7,2014,1
358.0,5860,240.54,30,15,7,2014,1
289.6,5861,242.0915,20,16,7,2014,2
251.0,5861,268.15684210526314,38,16,7,2014,2
276.0,5861,237.0026315789474,38,16,7,2014,2
217.0,5861,237.0026315789474,38,16,7,2014,2
1303.0,5861,307.90909090909093,22,16,7,2014,2
175.0,5861,250.06666666666672,18,16,7,2014,2
180.4,5861,278.8545454545454,11,16,7,2014,2
495.0,5861,281.864406779661,59,16,7,2014,2
256.0,5861,313.559375,48,16,7,2014,2
447.0,5862,435.8593220338983,59,17,7,2014,3
170.0,5862,170.0,1,17,7,2014,3
384.0,5862,509.8428571428572,70,17,7,2014,3
327.0,5862,439.8,2,17,7,2014,3
181.0,5862,228.8571428571429,7,17,7,2014,3
415.0,5862,360.45454545454544,22,17,7,2014,3
415.0,5862,339.1,20,17,7,2014,3
390.0,5862,500.8333333333333,12,17,7,2014,3
75.0,5831,206.78000000000003,20,16,6,2014,0
347.0,5863,280.3076923076923,26,18,7,2014,4
327.0,5863,234.671560283688,141,18,7,2014,4
100.0,5866,311.7586206896552,29,21,7,2014,0
183.0,5866,246.94621621621627,37,21,7,2014,0
318.1,5866,240.19666666666663,30,21,7,2014,0
361.0,5866,260.28,15,21,7,2014,0
201.0,5866,220.975,8,21,7,2014,0
118.0,5867,263.1963043478261,92,22,7,2014,1
311.0,5867,204.4565853658537,41,22,7,2014,1
73.0,5867,204.4565853658537,41,22,7,2014,1
357.7,5867,306.86129032258066,31,22,7,2014,1
103.0,5867,347.0,9,22,7,2014,1
64.2,5867,260.0303921568627,51,22,7,2014,1
301.0,5867,489.61034482758623,58,22,7,2014,1
451.7,5867,530.49375,8,22,7,2014,1
221.0,5867,306.86129032258066,31,22,7,2014,1
364.0,5868,525.2857142857143,7,23,7,2014,2
245.5,5868,301.03611111111115,36,23,7,2014,2
228.2,5868,265.0285714285714,7,23,7,2014,2
303.0,5868,298.2793220338983,59,23,7,2014,2
383.0,5868,205.1153846153846,39,23,7,2014,2
339.0,5868,333.492,50,23,7,2014,2
298.0,5868,343.0833333333333,30,23,7,2014,2
367.0,5868,367.1970588235295,34,23,7,2014,2
627.5,5868,359.9666666666667,3,23,7,2014,2
196.8,5869,204.11505376344087,93,24,7,2014,3
150.0,5869,410.38,25,24,7,2014,3
293.0,5869,171.1142857142857,7,24,7,2014,3
202.0,5869,202.0,1,24,7,2014,3
746.0,5869,358.85714285714283,7,24,7,2014,3
280.95,5869,502.5849999999999,18,24,7,2014,3
414.0,5869,256.71425,40,24,7,2014,3
483.8,5869,307.90909090909093,22,24,7,2014,3
223.0,5869,346.1230769230769,13,24,7,2014,3
797.0,5870,440.1842105263158,19,25,7,2014,4
144.0,5870,221.75,4,25,7,2014,4
138.0,5873,304.4065040650407,123,28,7,2014,0
458.0,5873,358.85714285714283,7,28,7,2014,0
137.0,5873,410.38,25,28,7,2014,0
697.0,5873,525.2857142857143,7,28,7,2014,0
662.0,5873,662.0,1,28,7,2014,0
413.0,5873,241.125,40,28,7,2014,0
241.0,5873,278.98125,32,28,7,2014,0
202.0,5874,284.82222222222225,18,29,7,2014,1
62.0,5874,193.17142857142855,21,29,7,2014,1
363.8,5874,267.4,2,29,7,2014,1
371.2,5874,365.9954385964912,57,29,7,2014,1
330.9,5874,190.5,5,29,7,2014,1
1576.5,5874,340.91538461538465,39,29,7,2014,1
268.8,5874,486.4,4,29,7,2014,1
491.8,5875,213.448,25,30,7,2014,2
641.0,5875,356.4,5,30,7,2014,2
352.5,5875,304.7,4,30,7,2014,2
187.2,5875,282.8573529411765,34,30,7,2014,2
268.7,5875,129.29000000000002,5,30,7,2014,2
473.0,5875,479.3888888888889,9,30,7,2014,2
222.0,5875,304.7,4,30,7,2014,2
55.0,5876,285.51238095238097,63,31,7,2014,3
142.0,5876,171.33333333333334,6,31,7,2014,3
264.0,5876,433.05555555555554,36,31,7,2014,3
295.0,5876,217.2730769230769,26,31,7,2014,3
332.4,5876,228.4315789473684,19,31,7,2014,3
317.0,5877,210.324,25,1,8,2014,4
142.0,5877,255.4418604651163,43,1,8,2014,4
196.0,5877,270.5833333333333,12,1,8,2014,4
101.5,5877,161.37857142857143,14,1,8,2014,4
214.0,5877,481.44444444444446,9,1,8,2014,4
324.0,5877,188.1148148148148,27,1,8,2014,4
257.7,5877,245.47777777777776,18,1,8,2014,4
136.5,5877,237.63636363636363,11,1,8,2014,4
455.5,5877,218.2428571428572,21,1,8,2014,4
62.0,5880,215.0205376344086,93,4,8,2014,0
395.8,5880,261.93571428571425,7,4,8,2014,0
338.0,5880,203.4847,100,4,8,2014,0
323.0,5880,976.1363636363636,22,4,8,2014,0
32.0,5880,320.9225806451613,31,4,8,2014,0
123.0,5880,372.6648936170213,94,4,8,2014,0
837.45,5880,271.5,21,4,8,2014,0
188.0,5853,319.7154,50,8,7,2014,1
184.0,5881,245.50819672131144,122,5,8,2014,1
433.0,5881,280.9514285714285,35,5,8,2014,1
263.0,5881,282.9696363636364,55,5,8,2014,1
27.25,5881,129.29000000000002,5,5,8,2014,1
180.0,5881,313.9962962962963,27,5,8,2014,1
84.0,5881,333.78520000000003,50,5,8,2014,1
147.0,5881,267.72222222222223,18,5,8,2014,1
510.7,5881,530.49375,8,5,8,2014,1
522.5,5881,425.21333333333337,15,5,8,2014,1
250.5,5882,242.66666666666663,3,6,8,2014,2
277.5,5882,242.66666666666663,3,6,8,2014,2
1078.0,5882,444.6,5,6,8,2014,2
210.0,5882,256.71425,40,6,8,2014,2
618.66,5882,301.03611111111115,36,6,8,2014,2
748.0,5883,314.3137931034483,29,7,8,2014,3
533.4,5883,171.1142857142857,7,7,8,2014,3
181.0,5883,206.06,25,7,8,2014,3
120.0,5883,267.59302325581393,43,7,8,2014,3
338.0,5884,284.52777777777777,18,8,8,2014,4
533.0,5884,320.63052631578944,38,8,8,2014,4
193.0,5884,307.7912962962963,54,8,8,2014,4
269.6,5884,228.65714285714287,21,8,8,2014,4
477.0,5884,449.0216666666667,12,8,8,2014,4
389.0,5884,389.0,1,8,8,2014,4
308.2,5884,385.8285714285715,14,8,8,2014,4
1180.0,5884,391.5564516129032,31,8,8,2014,4
329.0,5887,323.69375,16,11,8,2014,0
610.0,5887,281.864406779661,59,11,8,2014,0
346.4,5887,213.448,25,11,8,2014,0
212.6,5887,204.4565853658537,41,11,8,2014,0
313.4,5887,313.4,1,11,8,2014,0
409.0,5887,421.708,50,11,8,2014,0
244.0,5887,180.3709677419355,62,11,8,2014,0
125.4,5887,502.18,5,11,8,2014,0
711.0,5887,502.18,5,11,8,2014,0
282.0,5887,479.3888888888889,9,11,8,2014,0
327.2,5888,275.95,60,12,8,2014,1
346.0,5888,389.05,32,12,8,2014,1
573.0,5888,435.8593220338983,59,12,8,2014,1
83.0,5888,298.3345588235294,136,12,8,2014,1
435.0,5888,284.265,20,12,8,2014,1
152.0,5888,509.8428571428572,70,12,8,2014,1
241.0,5888,235.1354716981132,53,12,8,2014,1
234.6,5888,319.4947368421052,19,12,8,2014,1
377.0,5888,431.06451612903226,31,12,8,2014,1
187.8,5888,254.16666666666663,30,12,8,2014,1
379.2,5888,232.9333333333333,6,12,8,2014,1
151.0,5889,207.8,5,13,8,2014,2
212.0,5889,313.16129032258067,31,13,8,2014,2
96.5,5889,315.7071428571429,14,13,8,2014,2
150.5,5889,288.0558139534883,43,13,8,2014,2
354.0,5889,304.4065040650407,123,13,8,2014,2
329.0,5889,244.075,8,13,8,2014,2
87.0,5889,204.17315789473685,38,13,8,2014,2
238.0,5889,298.6013888888889,36,13,8,2014,2
277.5,5889,233.8823529411765,17,13,8,2014,2
219.8,5889,298.196551724138,29,13,8,2014,2
227.0,5890,238.80155555555555,45,14,8,2014,3
276.5,5890,282.1415,40,14,8,2014,3
106.0,5890,214.37142857142857,14,14,8,2014,3
423.5,5890,283.12666666666667,30,14,8,2014,3
194.2,5891,250.92115384615389,26,15,8,2014,4
167.0,5891,416.9515625,64,15,8,2014,4
611.0,5891,481.44444444444446,9,15,8,2014,4
200.4,5891,200.4,1,15,8,2014,4
326.4,5891,271.2,52,15,8,2014,4
244.0,5891,433.5,8,15,8,2014,4
283.0,5891,441.12916666666666,24,15,8,2014,4
268.66,5894,261.27125,88,18,8,2014,0
139.84,5894,261.27125,88,18,8,2014,0
516.0,5894,282.9696363636364,55,18,8,2014,0
272.0,5894,329.39250000000004,40,18,8,2014,0
793.8,5894,332.2741111111111,90,18,8,2014,0
511.0,5894,339.1,20,18,8,2014,0
457.8,5894,349.7394736842105,19,18,8,2014,0
131.0,5894,435.36,25,18,8,2014,0
386.0,5894,280.3076923076923,26,18,8,2014,0
251.0,5894,235.36392156862743,51,18,8,2014,0
582.0,5895,295.8181818181818,22,19,8,2014,1
147.8,5895,246.3695652173913,23,19,8,2014,1
319.0,5895,263.8965517241379,29,19,8,2014,1
814.5,5895,479.3888888888889,9,19,8,2014,1
503.0,5895,347.0,9,19,8,2014,1
359.0,5895,543.4166666666666,12,19,8,2014,1
344.0,5891,254.7142857142857,7,15,8,2014,4
54.0,5896,263.1963043478261,92,20,8,2014,2
250.4,5896,302.5705882352941,17,20,8,2014,2
891.0,5896,354.2,5,20,8,2014,2
366.6,5896,190.5,5,20,8,2014,2
187.0,5896,396.3333333333333,21,20,8,2014,2
160.0,5896,405.8133333333333,21,20,8,2014,2
417.3,5896,304.7,4,20,8,2014,2
211.4,5896,433.5,8,20,8,2014,2
320.6,5897,166.97894736842107,19,21,8,2014,3
261.0,5897,254.4169696969697,33,21,8,2014,3
1057.0,5897,489.61034482758623,58,21,8,2014,3
370.0,5897,184.19473684210524,19,21,8,2014,3
310.4,5897,191.7,2,21,8,2014,3
170.0,5897,362.04761904761904,21,21,8,2014,3
923.0,5897,543.4166666666666,12,21,8,2014,3
862.2,5897,350.1235294117647,51,21,8,2014,3
682.5,5897,213.4610344827586,29,21,8,2014,3
511.25,5898,214.37142857142857,14,22,8,2014,4
348.2,5898,269.94545454545454,11,22,8,2014,4
55.0,5898,193.17142857142855,21,22,8,2014,4
361.0,5898,284.82222222222225,18,22,8,2014,4
244.5,5898,304.2852941176471,17,22,8,2014,4
83.0,5898,277.7052631578947,38,22,8,2014,4
225.0,5898,225.03225806451613,31,22,8,2014,4
561.0,5898,226.7625,16,22,8,2014,4
183.0,5898,281.864406779661,59,22,8,2014,4
588.0,5901,290.95454545454544,11,25,8,2014,0
282.0,5901,264.9428571428571,14,25,8,2014,0
187.2,5901,199.1,2,25,8,2014,0
281.0,5901,478.2857142857143,35,25,8,2014,0
502.7,5901,399.6444444444445,9,25,8,2014,0
873.5,5898,433.5,8,22,8,2014,4
449.0,5898,431.06451612903226,31,22,8,2014,4
404.5,5902,431.06451612903226,31,26,8,2014,1
489.5,5902,306.02244444444443,45,26,8,2014,1
54.0,5902,193.7615,40,26,8,2014,1
258.6,5902,222.9958333333333,48,26,8,2014,1
301.0,5902,187.8,11,26,8,2014,1
337.8,5902,198.77142857142857,7,26,8,2014,1
99.1,5903,152.66666666666666,6,27,8,2014,2
376.0,5903,262.37291666666664,48,27,8,2014,2
173.0,5903,230.12600000000003,20,27,8,2014,2
361.5,5903,283.12666666666667,30,27,8,2014,2
338.0,5903,208.9818181818182,11,27,8,2014,2
342.0,5904,263.1963043478261,92,28,8,2014,3
893.0,5904,414.5655555555556,72,28,8,2014,3
346.8,5904,275.5914285714286,35,28,8,2014,3
394.0,5904,298.2793220338983,59,28,8,2014,3
611.0,5904,255.4418604651163,43,28,8,2014,3
297.0,5904,212.28571428571425,14,28,8,2014,3
256.0,5909,150.0,2,2,9,2014,1
245.0,5909,268.54714285714283,35,2,9,2014,1
244.4,5909,288.2846153846154,13,2,9,2014,1
56.4,5909,209.975,4,2,9,2014,1
193.84,5909,318.16265060240966,83,2,9,2014,1
274.5,5909,371.1378431372549,51,2,9,2014,1
285.5,5909,285.5,1,2,9,2014,1
286.0,5909,364.9144444444445,27,2,9,2014,1
422.6,5909,313.559375,48,2,9,2014,1
413.5,5909,237.63636363636363,11,2,9,2014,1
263.0,5910,254.9136363636364,22,3,9,2014,2
267.0,5910,215.0205376344086,93,3,9,2014,2
560.6,5910,348.8333333333333,3,3,9,2014,2
68.6,5910,209.66,5,3,9,2014,2
32.2,5910,33.7,2,3,9,2014,2
196.2,5910,246.44,5,3,9,2014,2
361.8,5910,246.44,5,3,9,2014,2
98.9,5910,247.2333333333333,42,3,9,2014,2
397.0,5910,333.492,50,3,9,2014,2
510.0,5910,543.4166666666666,12,3,9,2014,2
355.0,5910,435.8593220338983,59,3,9,2014,2
1925.5,5910,496.6309523809524,42,3,9,2014,2
257.4,5910,405.8133333333333,21,3,9,2014,2
320.5,5911,209.975,4,4,9,2014,3
176.0,5911,320.9225806451613,31,4,9,2014,3
356.4,5911,195.79555555555555,18,4,9,2014,3
78.8,5911,320.9225806451613,31,4,9,2014,3
172.0,5911,304.4065040650407,123,4,9,2014,3
142.0,5881,304.2852941176471,17,5,8,2014,1
165.0,5912,187.24375,16,5,9,2014,4
141.0,5912,274.094375,16,5,9,2014,4
225.0,5912,251.2888888888889,9,5,9,2014,4
539.0,5912,226.7625,16,5,9,2014,4
1536.0,5912,484.81538461538463,13,5,9,2014,4
230.25,5912,382.2352941176471,17,5,9,2014,4
374.0,5912,315.8666666666667,18,5,9,2014,4
235.0,5912,201.88,5,5,9,2014,4
89.0,5914,352.4596428571428,28,7,9,2014,6
249.0,5915,643.4235294117647,34,8,9,2014,0
195.8,5904,199.6,4,28,8,2014,3
306.0,5915,180.3709677419355,62,8,9,2014,0
52.0,5915,249.1,25,8,9,2014,0
153.0,5915,509.8428571428572,70,8,9,2014,0
123.0,5915,390.9006666666667,30,8,9,2014,0
438.11,5915,386.42794117647054,34,8,9,2014,0
29.25,5915,129.29000000000002,5,8,9,2014,0
890.0,5915,509.8428571428572,70,8,9,2014,0
108.6,5915,213.4610344827586,29,8,9,2014,0
185.4,5916,201.88,5,9,9,2014,1
280.0,5916,433.5,8,9,9,2014,1
224.4,5916,199.6,4,9,9,2014,1
227.0,5916,256.71425,40,9,9,2014,1
272.0,5916,266.41875,24,9,9,2014,1
